Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Acc,DurIntFeed,PreviousTrialR,PreviousTrialCoh
3,1,1,54,0.8,0.400043,0,1.0,0.1,1.0,0.8
3,1,1,55,1.6,0.446095,0,1.0,0.1,1.0,0.8
3,1,1,56,0.2,0.346822,0,1.0,0.1,1.0,1.6
3,1,1,57,0.8,0.339473,0,1.0,0.1,1.0,0.2
3,1,1,58,0.8,0.316323,0,1.0,0.1,1.0,0.8
3,1,1,59,-1.6,0.525586,1,1.0,0.1,1.0,0.8
3,1,1,60,-0.8,0.479119,1,1.0,1.1,1.0,-1.6
3,1,1,61,-0.8,0.442465,1,1.0,1.1,1.0,-0.8
3,1,1,62,-0.8,0.383088,1,1.0,1.1,1.0,-0.8
3,1,1,63,-0.8,0.454072,1,1.0,0.1,1.0,-0.8
3,1,1,64,-0.8,0.377927,1,1.0,0.1,1.0,-0.8
3,1,1,65,-0.2,0.433299,1,1.0,0.1,1.0,-0.8
3,1,1,66,1.6,0.510034,0,1.0,0.1,1.0,-0.2
3,1,1,67,-0.2,0.448169,1,1.0,0.1,1.0,1.6
3,1,1,68,-0.2,0.532819,1,1.0,1.1,1.0,-0.2
3,1,1,69,-0.2,0.5577,1,1.0,0.1,1.0,-0.2
3,1,1,70,-0.2,0.637681,1,1.0,1.1,1.0,-0.2
3,1,1,71,0.8,0.474504,0,1.0,0.1,1.0,-0.2
3,1,1,72,-0.2,0.3739,0,-1.0,0.1,1.0,0.8
3,1,1,73,-0.8,0.525203,1,1.0,0.1,-1.0,-0.2
3,1,1,74,0.2,0.534563,0,1.0,0.1,1.0,-0.8
3,1,1,75,-0.2,0.431324,0,-1.0,0.1,1.0,0.2
3,1,1,76,-0.2,0.516688,1,1.0,0.1,-1.0,-0.2
3,1,1,77,-1.6,0.390057,1,1.0,0.1,1.0,-0.2
3,1,1,78,0.8,0.5329,0,1.0,1.1,1.0,-1.6
3,1,1,79,-0.2,0.397711,1,1.0,0.1,1.0,0.8
3,1,1,80,-1.6,0.348161,1,1.0,1.1,1.0,-0.2
3,1,1,81,1.6,0.412973,0,1.0,0.1,1.0,-1.6
3,1,1,82,-0.2,0.491136,0,-1.0,0.1,1.0,1.6
3,1,1,83,0.2,0.421889,0,1.0,0.1,-1.0,-0.2
3,1,1,84,0.2,0.459303,0,1.0,0.1,1.0,0.2
3,1,1,85,-0.8,0.455481,0,-1.0,0.1,1.0,0.2
3,1,1,86,1.6,0.379268,0,1.0,1.1,-1.0,-0.8
3,1,1,87,0.2,0.450882,0,1.0,0.1,1.0,1.6
3,1,1,88,0.2,0.438867,0,1.0,0.1,1.0,0.2
3,1,1,89,1.6,0.259668,0,1.0,0.1,1.0,0.2
3,1,1,90,0.2,0.383532,1,-1.0,0.1,1.0,1.6
3,1,1,91,-1.6,0.342318,1,1.0,0.1,-1.0,0.2
3,1,1,92,-0.2,0.47918,0,-1.0,0.1,1.0,-1.6
3,1,1,93,0.8,0.466647,0,1.0,0.1,-1.0,-0.2
3,1,1,94,0.8,0.429883,0,1.0,0.1,1.0,0.8
3,1,1,95,0.2,0.443282,0,1.0,1.1,1.0,0.8
3,1,1,96,-1.6,0.407946,1,1.0,0.1,1.0,0.2
3,1,1,97,0.8,0.453974,0,1.0,0.1,1.0,-1.6
3,1,1,98,-0.2,0.538084,1,1.0,1.1,1.0,0.8
3,1,1,100,0.8,0.645638,0,1.0,0.1,0.0,0.2
3,1,1,101,0.8,0.402256,0,1.0,1.1,1.0,0.8
3,1,1,102,-1.6,0.37639,1,1.0,0.1,1.0,0.8
3,1,1,103,0.8,0.479884,1,-1.0,0.1,1.0,-1.6
3,1,1,104,0.2,0.32318,1,-1.0,1.1,-1.0,0.8
3,1,1,105,-1.6,0.372544,1,1.0,0.1,-1.0,0.2
3,1,1,106,-0.2,0.46797,1,1.0,1.1,1.0,-1.6
3,1,1,107,-0.8,0.527402,1,1.0,0.1,1.0,-0.2
3,1,1,108,0.2,0.472936,1,-1.0,0.1,1.0,-0.8
3,1,1,109,0.2,0.332208,1,-1.0,0.1,-1.0,0.2
3,1,1,110,-1.6,0.388977,1,1.0,0.1,-1.0,0.2
3,2,1,1,-1.6,0.555553,1,1.0,1.1,0.0,-100.0
3,2,1,2,-0.2,0.387598,1,1.0,0.1,1.0,-1.6
3,2,1,3,-0.8,0.386569,1,1.0,0.1,1.0,-0.2
3,2,1,4,-0.8,0.393182,1,1.0,0.1,1.0,-0.8
3,2,1,5,0.8,0.37573,0,1.0,0.1,1.0,-0.8
3,2,1,6,-0.2,0.535066,1,1.0,0.1,1.0,0.8
3,2,1,7,-0.8,0.360096,1,1.0,0.1,1.0,-0.2
3,2,1,8,-0.8,0.47271,1,1.0,0.1,1.0,-0.8
3,2,1,9,-0.8,0.40341,1,1.0,0.1,1.0,-0.8
3,2,1,10,0.8,0.417639,0,1.0,0.1,1.0,-0.8
3,2,1,11,-0.2,0.502859,1,1.0,0.1,1.0,0.8
3,2,1,12,0.2,0.481056,0,1.0,0.1,1.0,-0.2
3,2,1,13,1.6,0.460291,0,1.0,0.1,1.0,0.2
3,2,1,14,-0.2,0.432399,1,1.0,1.1,1.0,1.6
3,2,1,16,1.6,0.422517,0,1.0,0.1,0.0,0.2
3,2,1,17,-0.2,0.395983,0,-1.0,0.1,1.0,1.6
3,2,1,18,0.2,0.474683,0,1.0,1.1,-1.0,-0.2
3,2,1,19,-0.2,0.333955,1,1.0,0.1,1.0,0.2
3,2,1,20,0.8,0.318854,1,-1.0,0.1,1.0,-0.2
3,2,1,21,-0.2,0.344867,1,1.0,0.1,-1.0,0.8
3,2,1,22,-0.2,0.432877,0,-1.0,0.1,1.0,-0.2
3,2,1,23,1.6,0.36552,0,1.0,0.1,-1.0,-0.2
3,2,1,24,0.2,0.42984,0,1.0,1.1,1.0,1.6
3,2,1,25,-0.8,0.355173,1,1.0,0.1,1.0,0.2
3,2,1,26,-1.6,0.347158,1,1.0,0.1,1.0,-0.8
3,2,1,27,-0.8,0.395889,1,1.0,0.1,1.0,-1.6
3,2,1,28,-0.2,0.426606,0,-1.0,0.1,1.0,-0.8
3,2,1,29,1.6,0.368103,0,1.0,0.1,-1.0,-0.2
3,2,1,30,0.8,0.335372,0,1.0,0.1,1.0,1.6
3,2,1,31,0.2,0.408129,1,-1.0,0.1,1.0,0.8
3,2,1,32,0.8,0.254118,1,-1.0,0.1,-1.0,0.2
3,2,1,33,-0.2,0.354961,1,1.0,0.1,-1.0,0.8
3,2,1,34,0.2,0.37812,0,1.0,0.1,1.0,-0.2
3,2,1,35,0.2,0.353679,0,1.0,0.1,1.0,0.2
3,2,1,36,0.8,0.37773,0,1.0,0.1,1.0,0.2
3,2,1,37,-0.2,0.272951,0,-1.0,1.1,1.0,0.8
3,2,1,38,0.8,0.364554,0,1.0,0.1,-1.0,-0.2
3,2,1,39,-1.6,0.404384,1,1.0,1.1,1.0,0.8
3,2,1,40,1.6,0.346552,0,1.0,1.1,1.0,-1.6
3,2,1,41,-0.8,0.507327,1,1.0,0.1,1.0,1.6
3,2,1,42,-1.6,0.413944,1,1.0,0.1,1.0,-0.8
3,2,1,43,-0.8,0.467351,1,1.0,1.1,1.0,-1.6
3,2,1,44,0.2,0.415209,0,1.0,0.1,1.0,-0.8
3,2,1,45,0.8,0.380383,0,1.0,1.1,1.0,0.2
3,2,1,46,-0.2,0.443686,1,1.0,0.1,1.0,0.8
3,2,1,47,0.8,0.416393,0,1.0,0.1,1.0,-0.2
3,2,1,48,-0.8,0.365811,1,1.0,0.1,1.0,0.8
3,2,1,49,0.8,0.46917,0,1.0,0.1,1.0,-0.8
3,2,1,50,-0.8,0.489121,1,1.0,0.1,1.0,0.8
3,2,1,51,-1.6,0.44327,1,1.0,0.1,1.0,-0.8
3,2,1,52,0.8,0.447995,0,1.0,0.1,1.0,-1.6
3,2,1,53,0.2,0.420894,0,1.0,0.1,1.0,0.8
3,2,1,54,1.6,0.330135,0,1.0,1.1,1.0,0.2
3,2,1,55,1.6,0.37964,0,1.0,0.1,1.0,1.6
3,2,1,56,0.2,0.322872,1,-1.0,1.1,1.0,1.6
3,2,1,57,1.6,0.316474,0,1.0,0.1,-1.0,0.2
3,2,1,58,-0.2,0.382072,0,-1.0,1.1,1.0,1.6
3,2,1,59,0.8,0.341188,1,-1.0,0.1,-1.0,-0.2
3,2,1,60,-1.6,0.454616,1,1.0,0.1,-1.0,0.8
3,2,1,61,-0.8,0.545994,0,-1.0,1.1,1.0,-1.6
3,2,1,62,0.8,0.426692,1,-1.0,0.1,-1.0,-0.8
3,2,1,63,-0.2,0.504227,1,1.0,0.1,-1.0,0.8
3,2,1,64,-0.2,0.546184,0,-1.0,0.1,1.0,-0.2
3,2,1,65,0.2,0.379031,0,1.0,0.1,-1.0,-0.2
3,2,1,66,-1.6,0.402224,1,1.0,1.1,1.0,0.2
3,2,1,67,-0.2,0.45686,0,-1.0,0.1,1.0,-1.6
3,2,1,68,-1.6,0.372647,0,-1.0,0.1,-1.0,-0.2
3,2,1,69,0.2,0.532004,0,1.0,0.1,-1.0,-1.6
3,2,1,70,0.2,0.429268,0,1.0,0.1,1.0,0.2
3,2,1,71,-1.6,0.427431,1,1.0,0.1,1.0,0.2
3,2,1,72,-0.2,0.367985,1,1.0,0.1,1.0,-1.6
3,2,1,73,-0.2,0.343517,0,-1.0,0.1,1.0,-0.2
3,2,1,74,0.2,0.528157,0,1.0,1.1,-1.0,-0.2
3,2,1,75,-0.8,0.410258,1,1.0,0.1,1.0,0.2
3,2,1,76,-1.6,0.5197,1,1.0,0.1,1.0,-0.8
3,2,1,77,-0.2,0.673016,0,-1.0,0.1,1.0,-1.6
3,2,1,78,0.8,0.476344,0,1.0,0.1,-1.0,-0.2
3,2,1,79,0.2,0.343831,0,1.0,0.1,1.0,0.8
3,2,1,80,1.6,0.456449,0,1.0,0.1,1.0,0.2
3,2,1,81,-0.8,0.628438,0,-1.0,0.1,1.0,1.6
3,2,1,82,-0.8,0.313885,0,-1.0,1.1,-1.0,-0.8
3,2,1,83,-0.8,0.29194,0,-1.0,0.1,-1.0,-0.8
3,2,1,84,0.8,0.527385,0,1.0,0.1,-1.0,-0.8
3,2,1,85,0.2,0.400199,0,1.0,1.1,1.0,0.8
3,2,1,86,0.8,0.374868,0,1.0,0.1,1.0,0.2
3,2,1,87,0.2,0.213761,0,1.0,1.1,1.0,0.8
3,2,1,88,0.2,0.451631,0,1.0,0.1,1.0,0.2
3,2,1,89,-0.2,0.375827,0,-1.0,0.1,1.0,0.2
3,2,1,90,0.2,0.311313,0,1.0,0.1,-1.0,-0.2
3,2,1,91,1.6,0.233858,0,1.0,0.1,1.0,0.2
3,2,1,92,1.6,0.261908,0,1.0,0.1,1.0,1.6
3,2,1,93,-0.2,0.258037,0,-1.0,0.1,1.0,1.6
3,2,1,94,-0.8,0.237977,0,-1.0,0.1,-1.0,-0.2
3,2,1,95,-0.2,0.314714,1,1.0,0.1,-1.0,-0.8
3,2,1,96,0.2,0.452625,1,-1.0,0.1,1.0,-0.2
3,2,1,97,-1.6,0.36143,0,-1.0,0.1,-1.0,0.2
3,2,1,98,0.8,0.384849,0,1.0,0.1,-1.0,-1.6
3,2,1,99,0.8,0.327549,0,1.0,0.1,1.0,0.8
3,2,1,100,0.2,0.392947,0,1.0,1.1,1.0,0.8
3,2,1,101,-0.8,0.383595,1,1.0,1.1,1.0,0.2
3,2,1,102,0.2,0.350546,1,-1.0,0.1,1.0,-0.8
3,2,1,103,0.2,0.422595,0,1.0,1.1,-1.0,0.2
3,2,1,104,-0.2,0.339968,0,-1.0,0.1,1.0,0.2
3,2,1,105,-0.8,0.404638,1,1.0,0.1,-1.0,-0.2
3,2,1,106,0.8,0.466842,0,1.0,0.1,1.0,-0.8
3,2,1,107,0.8,0.462105,0,1.0,1.1,1.0,0.8
3,2,1,108,-0.8,0.402246,1,1.0,0.1,1.0,0.8
3,2,1,109,1.6,0.432317,0,1.0,0.1,1.0,-0.8
3,2,1,110,-1.6,0.517139,1,1.0,0.1,1.0,1.6
3,3,1,2,0.8,0.388408,0,1.0,0.1,0.0,-1.6
3,3,1,3,-0.8,0.474758,0,-1.0,0.1,1.0,0.8
3,3,1,4,0.2,0.470146,0,1.0,0.1,-1.0,-0.8
3,3,1,5,0.8,0.345722,0,1.0,0.1,1.0,0.2
3,3,1,6,0.8,0.418322,0,1.0,0.1,1.0,0.8
3,3,1,7,0.2,0.375718,0,1.0,0.1,1.0,0.8
3,3,1,8,1.6,0.367179,0,1.0,1.1,1.0,0.2
3,3,1,9,-0.8,0.350756,1,1.0,1.1,1.0,1.6
3,3,1,10,1.6,0.366686,0,1.0,0.1,1.0,-0.8
3,3,1,11,0.2,0.422475,0,1.0,0.1,1.0,1.6
3,3,1,12,0.2,0.33914,0,1.0,0.1,1.0,0.2
3,3,1,13,1.6,0.356201,0,1.0,1.1,1.0,0.2
3,3,1,14,-0.8,0.308228,0,-1.0,0.1,1.0,1.6
3,3,1,15,1.6,0.286253,0,1.0,0.1,-1.0,-0.8
3,3,1,16,-0.8,0.304916,0,-1.0,0.1,1.0,1.6
3,3,1,17,1.6,0.291066,0,1.0,0.1,-1.0,-0.8
3,3,1,18,1.6,0.477834,0,1.0,0.1,1.0,1.6
3,3,1,19,-0.8,0.384862,1,1.0,0.1,1.0,1.6
3,3,1,20,-1.6,0.431941,1,1.0,0.1,1.0,-0.8
3,3,1,21,-0.8,0.468603,1,1.0,0.1,1.0,-1.6
3,3,1,22,0.2,0.391914,0,1.0,0.1,1.0,-0.8
3,3,1,23,0.8,0.366684,0,1.0,0.1,1.0,0.2
3,3,1,24,0.2,0.366117,0,1.0,0.1,1.0,0.8
3,3,1,25,-0.8,0.429315,1,1.0,0.1,1.0,0.2
3,3,1,26,-0.2,0.354964,0,-1.0,0.1,1.0,-0.8
3,3,1,27,0.8,0.274953,0,1.0,0.1,-1.0,-0.2
3,3,1,28,0.2,0.302425,0,1.0,0.1,1.0,0.8
3,3,1,29,-0.8,0.496272,1,1.0,0.1,1.0,0.2
3,3,1,30,0.2,0.331131,0,1.0,1.1,1.0,-0.8
3,3,1,31,0.8,0.404488,0,1.0,0.1,1.0,0.2
3,3,1,32,-0.8,0.402461,1,1.0,0.1,1.0,0.8
3,3,1,33,0.8,0.408736,0,1.0,1.1,1.0,-0.8
3,3,1,34,-0.8,0.430705,0,-1.0,1.1,1.0,0.8
3,3,1,35,-1.6,0.372053,0,-1.0,0.1,-1.0,-0.8
3,3,1,36,-1.6,0.475502,1,1.0,1.1,-1.0,-1.6
3,3,1,37,-1.6,0.414942,1,1.0,0.1,1.0,-1.6
3,3,1,38,1.6,0.428867,0,1.0,0.1,1.0,-1.6
3,3,1,39,0.8,0.298442,0,1.0,0.1,1.0,1.6
3,3,1,40,-1.6,0.404937,1,1.0,0.1,1.0,0.8
3,3,1,41,0.2,0.411082,0,1.0,1.1,1.0,-1.6
3,3,1,42,1.6,0.409163,0,1.0,0.1,1.0,0.2
3,3,1,43,-0.8,0.503171,0,-1.0,0.1,1.0,1.6
3,3,1,44,-1.6,0.329287,1,1.0,0.1,-1.0,-0.8
3,3,1,45,-0.2,0.458608,0,-1.0,0.1,1.0,-1.6
3,3,1,46,0.2,0.367415,0,1.0,1.1,-1.0,-0.2
3,3,1,47,0.2,0.454254,0,1.0,0.1,1.0,0.2
3,3,1,48,-0.2,0.402125,0,-1.0,0.1,1.0,0.2
3,3,1,49,0.8,0.432141,0,1.0,1.1,-1.0,-0.2
3,3,1,50,-1.6,0.52494,1,1.0,1.1,1.0,0.8
3,3,1,51,-0.2,0.398429,0,-1.0,0.1,1.0,-1.6
3,3,1,52,-0.8,0.332337,0,-1.0,1.1,-1.0,-0.2
3,3,1,53,-0.2,0.405222,1,1.0,1.1,-1.0,-0.8
3,3,1,54,0.2,0.451327,0,1.0,0.1,1.0,-0.2
3,3,1,55,0.2,0.439207,1,-1.0,0.1,1.0,0.2
3,3,1,56,-0.8,0.483929,1,1.0,0.1,-1.0,0.2
3,3,1,57,-0.2,0.39072,1,1.0,0.1,1.0,-0.8
3,3,1,58,-0.2,0.389396,1,1.0,0.1,1.0,-0.2
3,3,1,59,0.2,0.324349,1,-1.0,0.1,1.0,-0.2
3,3,1,60,0.2,0.301484,1,-1.0,1.1,-1.0,0.2
3,3,1,61,0.2,0.31184,1,-1.0,0.1,-1.0,0.2
3,3,1,62,-0.8,0.369764,1,1.0,0.1,-1.0,0.2
3,3,1,63,0.2,0.281222,1,-1.0,1.1,1.0,-0.8
3,3,1,64,0.8,0.316655,0,1.0,0.1,-1.0,0.2
3,3,1,66,-0.2,0.344157,0,-1.0,0.1,0.0,-0.2
3,3,1,67,0.2,0.304846,0,1.0,0.1,-1.0,-0.2
3,3,1,68,-0.8,0.410881,1,1.0,0.1,1.0,0.2
3,3,1,69,1.6,0.416977,0,1.0,0.1,1.0,-0.8
3,3,1,70,-0.8,0.398187,1,1.0,0.1,1.0,1.6
3,3,1,71,-0.2,0.493015,0,-1.0,0.1,1.0,-0.8
3,3,1,72,-1.6,0.391716,0,-1.0,0.1,-1.0,-0.2
3,3,1,73,-0.8,0.24653,0,-1.0,1.1,-1.0,-1.6
3,3,1,74,-0.2,0.579142,1,1.0,0.1,-1.0,-0.8
3,3,1,75,1.6,0.459467,0,1.0,0.1,1.0,-0.2
3,3,1,76,-0.8,0.414522,1,1.0,1.1,1.0,1.6
3,3,1,77,-0.2,0.460683,1,1.0,0.1,1.0,-0.8
3,3,1,78,-0.2,0.440737,0,-1.0,0.1,1.0,-0.2
3,3,1,79,0.8,0.526032,0,1.0,0.1,-1.0,-0.2
3,3,1,80,-1.6,0.446888,1,1.0,1.1,1.0,0.8
3,3,1,81,0.8,0.459766,0,1.0,0.1,1.0,-1.6
3,3,1,82,0.2,0.423729,0,1.0,0.1,1.0,0.8
3,3,1,83,-1.6,0.453,1,1.0,0.1,1.0,0.2
3,3,1,84,0.2,0.473296,0,1.0,0.1,1.0,-1.6
3,3,1,85,-0.2,0.388851,1,1.0,0.1,1.0,0.2
3,3,1,86,-0.2,0.427234,1,1.0,0.1,1.0,-0.2
3,3,1,87,0.2,0.400601,0,1.0,0.1,1.0,-0.2
3,3,1,88,-0.2,0.462578,1,1.0,0.1,1.0,0.2
3,3,1,89,0.8,0.346715,0,1.0,0.1,1.0,-0.2
3,3,1,90,1.6,0.483477,1,-1.0,0.1,1.0,0.8
3,3,1,91,0.8,0.318124,0,1.0,0.1,-1.0,1.6
3,3,1,92,-0.2,0.327543,0,-1.0,0.1,1.0,0.8
3,3,1,93,-1.6,0.216919,1,1.0,0.1,-1.0,-0.2
3,3,1,94,1.6,0.438382,0,1.0,0.1,1.0,-1.6
3,3,1,95,-0.2,0.435747,1,1.0,0.1,1.0,1.6
3,3,1,96,0.8,0.399833,0,1.0,0.1,1.0,-0.2
3,3,1,97,0.8,0.389741,0,1.0,0.1,1.0,0.8
3,3,1,98,0.8,0.437547,0,1.0,1.1,1.0,0.8
3,3,1,99,0.2,0.489451,1,-1.0,1.1,1.0,0.8
3,3,1,100,-0.2,0.564186,1,1.0,0.1,-1.0,0.2
3,3,1,101,0.8,0.436236,0,1.0,0.1,1.0,-0.2
3,3,1,102,-0.2,0.408858,1,1.0,0.1,1.0,0.8
3,3,1,103,0.2,0.494972,0,1.0,1.1,1.0,-0.2
3,3,1,104,-0.2,0.377634,0,-1.0,0.1,1.0,0.2
3,3,1,106,-0.8,0.427063,1,1.0,1.1,0.0,-0.2
3,3,1,107,-0.8,0.304524,1,1.0,0.1,1.0,-0.8
3,3,1,108,0.8,0.386944,1,-1.0,0.1,1.0,-0.8
3,3,1,109,0.8,0.353311,1,-1.0,0.1,-1.0,0.8
3,3,1,110,-0.2,0.345552,1,1.0,0.1,-1.0,0.8
3,1,2,1,0.2,0.417382,1,-1.0,0.1,0.0,-100.0
3,1,2,2,-0.8,0.382589,1,1.0,0.1,-1.0,0.2
3,1,2,3,1.6,0.453472,0,1.0,0.1,1.0,-0.8
3,1,2,4,-1.6,0.305573,1,1.0,0.1,1.0,1.6
3,1,2,5,0.2,0.411483,0,1.0,0.1,1.0,-1.6
3,1,2,6,-0.2,0.545782,1,1.0,0.1,1.0,0.2
3,1,2,7,-0.2,0.442169,1,1.0,0.1,1.0,-0.2
3,1,2,8,-1.6,0.3669,1,1.0,0.1,1.0,-0.2
3,1,2,9,0.2,0.462554,0,1.0,1.1,1.0,-1.6
3,1,2,10,0.2,0.418365,0,1.0,0.1,1.0,0.2
3,1,2,11,0.8,0.391873,0,1.0,0.1,1.0,0.2
3,1,2,12,0.8,0.414621,0,1.0,0.1,1.0,0.8
3,1,2,13,-0.8,0.404298,1,1.0,1.1,1.0,0.8
3,1,2,14,-0.8,0.434126,1,1.0,1.1,1.0,-0.8
3,1,2,15,-0.2,0.462737,1,1.0,0.1,1.0,-0.8
3,1,2,16,0.8,0.43491,0,1.0,1.1,1.0,-0.2
3,1,2,17,-0.8,0.3597,1,1.0,1.1,1.0,0.8
3,1,2,18,-0.2,0.528079,0,-1.0,0.1,1.0,-0.8
3,1,2,19,-1.6,0.441107,1,1.0,0.1,-1.0,-0.2
3,1,2,20,-1.6,0.445866,1,1.0,0.1,1.0,-1.6
3,1,2,21,0.8,0.466502,0,1.0,1.1,1.0,-1.6
3,1,2,22,0.8,0.382012,0,1.0,0.1,1.0,0.8
3,1,2,23,1.6,0.349455,0,1.0,0.1,1.0,0.8
3,1,2,24,1.6,0.301434,0,1.0,0.1,1.0,1.6
3,1,2,25,0.2,0.343722,0,1.0,0.1,1.0,1.6
3,1,2,26,-0.8,0.408134,0,-1.0,0.1,1.0,0.2
3,1,2,27,-1.6,0.302206,1,1.0,1.1,-1.0,-0.8
3,1,2,28,0.8,0.496336,0,1.0,0.1,1.0,-1.6
3,1,2,29,0.8,0.355034,0,1.0,0.1,1.0,0.8
3,1,2,30,0.2,0.306977,1,-1.0,1.1,1.0,0.8
3,1,2,31,0.8,0.293394,1,-1.0,0.1,-1.0,0.2
3,1,2,32,-0.8,0.399928,0,-1.0,0.1,-1.0,0.8
3,1,2,33,0.8,0.38208,0,1.0,0.1,-1.0,-0.8
3,1,2,34,1.6,0.437451,0,1.0,0.1,1.0,0.8
3,1,2,35,-0.2,0.362241,1,1.0,1.1,1.0,1.6
3,1,2,36,-0.8,0.458107,1,1.0,0.1,1.0,-0.2
3,1,2,37,-0.2,0.542338,0,-1.0,0.1,1.0,-0.8
3,1,2,38,0.2,0.222908,1,-1.0,0.1,-1.0,-0.2
3,1,2,39,1.6,0.38823,0,1.0,0.1,-1.0,0.2
3,1,2,40,1.6,0.322984,1,-1.0,0.1,1.0,1.6
3,1,2,41,-0.8,0.316352,1,1.0,0.1,-1.0,1.6
3,1,2,42,0.8,0.437798,0,1.0,0.1,1.0,-0.8
3,1,2,43,-0.8,0.394678,1,1.0,0.1,1.0,0.8
3,1,2,44,-0.8,0.361316,0,-1.0,0.1,1.0,-0.8
3,1,2,45,-0.8,0.569408,0,-1.0,0.1,-1.0,-0.8
3,1,2,46,0.2,0.424738,0,1.0,1.1,-1.0,-0.8
3,1,2,47,0.2,0.542407,0,1.0,0.1,1.0,0.2
3,1,2,48,-0.2,0.478962,0,-1.0,0.1,1.0,0.2
3,1,2,49,0.8,0.44223,0,1.0,1.1,-1.0,-0.2
3,1,2,50,0.2,0.583271,0,1.0,0.1,1.0,0.8
3,1,2,51,0.2,0.34184,1,-1.0,0.1,1.0,0.2
3,1,2,52,0.2,0.382523,0,1.0,0.1,-1.0,0.2
3,1,2,53,-0.2,0.373097,1,1.0,0.1,1.0,0.2
3,1,2,54,-0.8,0.396446,1,1.0,0.1,1.0,-0.2
3,1,2,55,1.6,0.491317,0,1.0,0.1,1.0,-0.8
3,1,2,56,-0.8,0.445915,1,1.0,0.1,1.0,1.6
3,1,2,57,0.8,0.538837,0,1.0,1.1,1.0,-0.8
3,1,2,58,0.2,0.395506,0,1.0,0.1,1.0,0.8
3,1,2,59,-0.8,0.402249,1,1.0,0.1,1.0,0.2
3,1,2,60,0.2,0.440299,1,-1.0,1.1,1.0,-0.8
3,1,2,61,-1.6,0.405067,1,1.0,0.1,-1.0,0.2
3,1,2,62,-1.6,0.44318,1,1.0,0.1,1.0,-1.6
3,1,2,63,1.6,0.455896,0,1.0,1.1,1.0,-1.6
3,1,2,64,1.6,0.307859,0,1.0,0.1,1.0,1.6
3,1,2,65,0.8,0.309984,0,1.0,0.1,1.0,1.6
3,1,2,66,1.6,0.359966,0,1.0,0.1,1.0,0.8
3,1,2,67,0.2,0.447937,1,-1.0,0.1,1.0,1.6
3,1,2,68,0.8,0.372661,0,1.0,0.1,-1.0,0.2
3,1,2,69,0.2,0.372399,0,1.0,0.1,1.0,0.8
3,1,2,70,-0.8,0.46756,1,1.0,0.1,1.0,0.2
3,1,2,71,-0.2,0.48699,1,1.0,0.1,1.0,-0.8
3,1,2,72,0.8,0.497811,0,1.0,1.1,1.0,-0.2
3,1,2,73,-1.6,0.396631,1,1.0,0.1,1.0,0.8
3,1,2,74,0.2,0.427108,0,1.0,0.1,1.0,-1.6
3,1,2,75,-0.2,0.288492,1,1.0,1.1,1.0,0.2
3,1,2,76,-1.6,0.323268,1,1.0,0.1,1.0,-0.2
3,1,2,77,-0.2,0.300581,0,-1.0,0.1,1.0,-1.6
3,1,2,78,0.8,0.318751,0,1.0,0.1,-1.0,-0.2
3,1,2,79,0.2,0.512084,0,1.0,0.1,1.0,0.8
3,1,2,80,0.8,0.370124,0,1.0,1.1,1.0,0.2
3,1,2,81,1.6,0.441607,1,-1.0,1.1,1.0,0.8
3,1,2,82,-0.2,0.366234,1,1.0,0.1,-1.0,1.6
3,1,2,83,0.8,0.293732,0,1.0,0.1,1.0,-0.2
3,1,2,84,1.6,0.304455,0,1.0,0.1,1.0,0.8
3,1,2,85,-0.2,0.394607,1,1.0,0.1,1.0,1.6
3,1,2,86,0.2,0.369195,0,1.0,0.1,1.0,-0.2
3,1,2,87,0.2,0.304634,0,1.0,0.1,1.0,0.2
3,1,2,88,-0.2,0.402512,1,1.0,0.1,1.0,0.2
3,1,2,89,-0.8,0.320594,1,1.0,0.1,1.0,-0.2
3,1,2,90,-0.8,0.449942,0,-1.0,1.1,1.0,-0.8
3,1,2,91,-0.2,0.390299,0,-1.0,0.1,-1.0,-0.8
3,1,2,92,-1.6,0.372925,1,1.0,0.1,-1.0,-0.2
3,1,2,93,0.8,0.428218,0,1.0,1.1,1.0,-1.6
3,1,2,94,-1.6,0.47362,1,1.0,0.1,1.0,0.8
3,1,2,95,-0.2,0.437158,0,-1.0,0.1,1.0,-1.6
3,1,2,96,0.2,0.417885,0,1.0,0.1,-1.0,-0.2
3,1,2,97,0.2,0.359201,1,-1.0,0.1,1.0,0.2
3,1,2,98,-0.2,0.399243,0,-1.0,1.1,-1.0,0.2
3,1,2,99,-0.8,0.373308,1,1.0,0.1,-1.0,-0.2
3,1,2,100,-0.8,0.332752,1,1.0,0.1,1.0,-0.8
3,1,2,101,-1.6,0.389483,1,1.0,0.1,1.0,-0.8
3,1,2,102,0.8,0.267973,1,-1.0,0.1,1.0,-1.6
3,1,2,103,-0.2,0.383627,0,-1.0,0.1,-1.0,0.8
3,1,2,104,0.2,0.39024,0,1.0,1.1,-1.0,-0.2
3,1,2,105,-0.2,0.380965,1,1.0,0.1,1.0,0.2
3,1,2,106,-0.2,0.41252,1,1.0,0.1,1.0,-0.2
3,1,2,107,-0.2,0.362319,1,1.0,0.1,1.0,-0.2
3,1,2,108,-0.8,0.426442,1,1.0,0.1,1.0,-0.2
3,1,2,109,-0.2,0.471648,1,1.0,0.1,1.0,-0.8
3,1,2,110,-0.2,0.387194,1,1.0,0.1,1.0,-0.2
