Acc,Name,Pconf,Distri,RTs
1.0,5.0,3.0,-1.91,214.0
1.0,5.0,4.0,1.91,208.0
-1.0,5.0,2.0,-1.91,462.0
1.0,5.0,2.0,-50.21,104.0
1.0,5.0,4.0,-50.21,124.0
1.0,5.0,1.0,13.49,404.0
-1.0,5.0,2.0,1.91,256.0
1.0,5.0,4.0,-50.21,138.0
-1.0,5.0,3.0,1.91,286.0
1.0,5.0,2.0,1.91,278.0
1.0,5.0,0.0,-13.49,310.0
1.0,5.0,3.0,-13.49,228.0
1.0,5.0,3.0,13.49,204.0
1.0,5.0,1.0,-13.49,198.0
-1.0,5.0,3.0,13.49,206.0
1.0,5.0,4.0,50.21,154.0
1.0,5.0,4.0,-50.21,178.0
1.0,5.0,5.0,-1.91,208.0
1.0,5.0,3.0,-13.49,212.0
-1.0,5.0,3.0,1.91,226.0
1.0,5.0,5.0,-13.49,178.0
1.0,5.0,2.0,-50.21,102.0
1.0,5.0,2.0,50.21,176.0
1.0,5.0,3.0,50.21,126.0
-1.0,5.0,1.0,-1.91,262.0
1.0,5.0,1.0,1.91,286.0
1.0,5.0,3.0,-50.21,76.0
1.0,5.0,1.0,-13.49,282.0
1.0,5.0,6.0,-50.21,100.0
1.0,5.0,3.0,-1.91,302.0
1.0,5.0,3.0,-13.49,148.0
1.0,5.0,5.0,50.21,132.0
1.0,5.0,3.0,-1.91,284.0
1.0,5.0,4.0,50.21,150.0
1.0,5.0,2.0,1.91,364.0
1.0,5.0,1.0,1.91,338.0
-1.0,5.0,1.0,1.91,464.0
-1.0,5.0,4.0,1.91,258.0
1.0,5.0,2.0,-50.21,126.0
-1.0,5.0,1.0,1.91,416.0
1.0,5.0,3.0,50.21,128.0
1.0,5.0,6.0,-50.21,186.0
1.0,5.0,2.0,13.49,352.0
1.0,5.0,3.0,1.91,144.0
1.0,5.0,3.0,50.21,128.0
-1.0,5.0,1.0,-13.49,122.0
1.0,5.0,4.0,13.49,254.0
1.0,5.0,2.0,1.91,274.0
1.0,5.0,5.0,-13.49,464.0
1.0,5.0,2.0,-1.91,204.0
-1.0,5.0,2.0,1.91,358.0
1.0,5.0,1.0,13.49,124.0
-1.0,5.0,1.0,-1.91,370.0
1.0,5.0,1.0,-13.49,174.0
1.0,5.0,3.0,13.49,326.0
-1.0,5.0,2.0,-1.91,176.0
1.0,5.0,3.0,13.49,104.0
1.0,5.0,1.0,-1.91,360.0
1.0,5.0,3.0,13.49,278.0
-1.0,5.0,1.0,-13.49,260.0
1.0,5.0,2.0,1.91,226.0
1.0,5.0,3.0,-50.21,106.0
-1.0,5.0,2.0,1.91,164.0
1.0,5.0,3.0,-50.21,134.0
1.0,5.0,4.0,-50.21,116.0
1.0,5.0,2.0,13.49,250.0
1.0,5.0,2.0,-50.21,86.0
1.0,5.0,3.0,50.21,144.0
1.0,5.0,4.0,1.91,218.0
-1.0,5.0,1.0,-1.91,344.0
1.0,5.0,2.0,13.49,322.0
1.0,5.0,3.0,50.21,144.0
-1.0,5.0,2.0,-1.91,264.0
1.0,5.0,3.0,13.49,228.0
1.0,5.0,3.0,1.91,268.0
1.0,5.0,2.0,13.49,224.0
1.0,5.0,1.0,1.91,204.0
1.0,5.0,1.0,-1.91,258.0
1.0,5.0,1.0,13.49,262.0
1.0,5.0,1.0,-13.49,250.0
-1.0,5.0,3.0,13.49,344.0
1.0,5.0,2.0,50.21,158.0
-1.0,5.0,3.0,-13.49,312.0
1.0,5.0,1.0,13.49,238.0
1.0,5.0,5.0,13.49,188.0
-1.0,5.0,1.0,-1.91,324.0
1.0,5.0,3.0,-1.91,258.0
1.0,5.0,4.0,50.21,96.0
1.0,5.0,2.0,50.21,124.0
-1.0,5.0,2.0,-1.91,218.0
1.0,5.0,2.0,-50.21,160.0
-1.0,5.0,4.0,1.91,210.0
-1.0,5.0,1.0,1.91,428.0
1.0,5.0,3.0,-1.91,358.0
-1.0,5.0,1.0,13.49,410.0
1.0,5.0,2.0,1.91,118.0
1.0,5.0,1.0,1.91,318.0
1.0,5.0,4.0,-13.49,280.0
1.0,5.0,3.0,-50.21,80.0
1.0,5.0,3.0,-13.49,236.0
1.0,5.0,2.0,-13.49,238.0
1.0,5.0,1.0,-1.91,328.0
1.0,5.0,1.0,13.49,234.0
1.0,5.0,4.0,-13.49,256.0
1.0,5.0,7.0,-50.21,160.0
-1.0,5.0,1.0,1.91,250.0
-1.0,5.0,2.0,1.91,254.0
1.0,5.0,2.0,-13.49,258.0
1.0,5.0,3.0,1.91,370.0
-1.0,5.0,4.0,13.49,116.0
1.0,5.0,4.0,13.49,260.0
1.0,5.0,4.0,-13.49,334.0
1.0,5.0,3.0,-13.49,252.0
-1.0,5.0,2.0,-13.49,306.0
-1.0,5.0,1.0,-1.91,302.0
-1.0,5.0,1.0,-1.91,310.0
1.0,5.0,4.0,-13.49,272.0
1.0,5.0,3.0,50.21,154.0
1.0,5.0,3.0,-1.91,262.0
1.0,5.0,1.0,-1.91,334.0
1.0,5.0,1.0,1.91,334.0
1.0,5.0,4.0,-50.21,166.0
1.0,5.0,4.0,-13.49,190.0
1.0,5.0,1.0,13.49,324.0
1.0,5.0,1.0,-13.49,250.0
1.0,5.0,2.0,13.49,280.0
-1.0,5.0,5.0,-1.91,302.0
1.0,5.0,1.0,1.91,270.0
1.0,5.0,2.0,1.91,274.0
1.0,5.0,3.0,-13.49,198.0
1.0,5.0,4.0,-50.21,134.0
1.0,5.0,2.0,-1.91,230.0
1.0,5.0,4.0,-50.21,86.0
1.0,5.0,3.0,-1.91,340.0
1.0,5.0,1.0,1.91,258.0
-1.0,5.0,1.0,1.91,330.0
1.0,5.0,3.0,-50.21,100.0
1.0,5.0,1.0,13.49,348.0
1.0,5.0,2.0,-13.49,196.0
1.0,5.0,2.0,1.91,300.0
-1.0,5.0,2.0,1.91,320.0
1.0,5.0,2.0,13.49,230.0
1.0,5.0,9.0,-50.21,134.0
1.0,5.0,1.0,13.49,240.0
-1.0,5.0,2.0,-1.91,386.0
-1.0,5.0,2.0,-1.91,298.0
1.0,5.0,4.0,-1.91,266.0
-1.0,5.0,1.0,1.91,268.0
1.0,5.0,2.0,-13.49,210.0
-1.0,5.0,3.0,-1.91,350.0
-1.0,5.0,2.0,-1.91,230.0
1.0,5.0,2.0,1.91,200.0
1.0,5.0,1.0,13.49,286.0
1.0,5.0,6.0,50.21,146.0
1.0,5.0,3.0,50.21,140.0
-1.0,5.0,1.0,-1.91,202.0
-1.0,5.0,2.0,-13.49,260.0
1.0,5.0,2.0,50.21,100.0
1.0,5.0,1.0,-13.49,260.0
-1.0,5.0,6.0,1.91,238.0
1.0,5.0,3.0,50.21,140.0
1.0,5.0,2.0,-50.21,118.0
1.0,5.0,3.0,-13.49,246.0
1.0,5.0,2.0,-1.91,294.0
-1.0,5.0,2.0,1.91,330.0
1.0,5.0,1.0,50.21,144.0
1.0,5.0,2.0,-13.49,196.0
1.0,5.0,4.0,50.21,168.0
-1.0,5.0,1.0,-1.91,304.0
1.0,5.0,3.0,13.49,198.0
1.0,5.0,3.0,13.49,178.0
1.0,5.0,2.0,1.91,276.0
1.0,5.0,1.0,-50.21,142.0
-1.0,5.0,2.0,1.91,326.0
-1.0,5.0,3.0,1.91,198.0
-1.0,5.0,1.0,1.91,274.0
-1.0,5.0,4.0,1.91,298.0
1.0,5.0,3.0,-13.49,246.0
1.0,5.0,3.0,-50.21,102.0
1.0,5.0,4.0,50.21,206.0
1.0,5.0,6.0,1.91,138.0
1.0,5.0,6.0,-13.49,258.0
1.0,5.0,6.0,-13.49,264.0
1.0,5.0,4.0,-50.21,80.0
-1.0,5.0,3.0,1.91,270.0
1.0,5.0,1.0,50.21,172.0
-1.0,5.0,3.0,-13.49,260.0
1.0,5.0,1.0,1.91,258.0
1.0,5.0,2.0,13.49,270.0
1.0,5.0,7.0,50.21,74.0
-1.0,5.0,1.0,-1.91,322.0
1.0,5.0,1.0,-1.91,308.0
1.0,5.0,5.0,13.49,420.0
-1.0,5.0,2.0,-1.91,258.0
-1.0,5.0,1.0,1.91,256.0
1.0,5.0,3.0,-13.49,312.0
1.0,5.0,2.0,-13.49,176.0
1.0,5.0,1.0,13.49,220.0
1.0,5.0,4.0,-50.21,160.0
-1.0,5.0,1.0,1.91,348.0
1.0,5.0,1.0,-13.49,188.0
1.0,5.0,1.0,1.91,316.0
1.0,5.0,2.0,-13.49,274.0
1.0,5.0,6.0,50.21,110.0
-1.0,5.0,2.0,-1.91,254.0
1.0,5.0,2.0,13.49,204.0
1.0,5.0,5.0,-13.49,148.0
1.0,5.0,1.0,-1.91,386.0
1.0,5.0,3.0,-13.49,218.0
-1.0,5.0,4.0,1.91,284.0
1.0,5.0,2.0,-1.91,254.0
1.0,5.0,3.0,-50.21,138.0
1.0,5.0,2.0,-13.49,230.0
1.0,5.0,1.0,13.49,332.0
1.0,5.0,2.0,-13.49,134.0
1.0,5.0,3.0,50.21,114.0
1.0,5.0,3.0,-13.49,372.0
1.0,5.0,2.0,1.91,358.0
1.0,5.0,2.0,-13.49,284.0
1.0,5.0,2.0,1.91,180.0
1.0,5.0,2.0,-1.91,384.0
1.0,5.0,3.0,-1.91,258.0
1.0,5.0,1.0,13.49,268.0
-1.0,5.0,1.0,-1.91,262.0
1.0,5.0,2.0,-13.49,276.0
1.0,5.0,3.0,13.49,282.0
1.0,5.0,1.0,13.49,206.0
1.0,5.0,4.0,-1.91,322.0
1.0,5.0,6.0,-13.49,192.0
1.0,5.0,4.0,-1.91,206.0
-1.0,5.0,0.0,1.91,312.0
1.0,5.0,2.0,13.49,288.0
1.0,5.0,5.0,-50.21,138.0
1.0,5.0,1.0,13.49,250.0
1.0,5.0,3.0,50.21,96.0
1.0,5.0,3.0,13.49,202.0
1.0,5.0,4.0,50.21,130.0
1.0,5.0,1.0,-1.91,268.0
1.0,5.0,3.0,50.21,140.0
-1.0,5.0,1.0,-1.91,230.0
1.0,5.0,4.0,-50.21,114.0
1.0,5.0,4.0,50.21,160.0
1.0,5.0,3.0,1.91,154.0
1.0,5.0,1.0,-13.49,288.0
1.0,5.0,2.0,-1.91,348.0
1.0,5.0,5.0,-13.49,288.0
1.0,5.0,4.0,13.49,284.0
1.0,5.0,3.0,-50.21,190.0
-1.0,5.0,6.0,1.91,288.0
1.0,5.0,1.0,1.91,200.0
1.0,5.0,3.0,50.21,68.0
1.0,5.0,5.0,-50.21,160.0
1.0,5.0,2.0,13.49,330.0
-1.0,5.0,3.0,-1.91,318.0
1.0,5.0,4.0,13.49,178.0
1.0,5.0,3.0,-50.21,214.0
-1.0,5.0,2.0,13.49,296.0
1.0,5.0,3.0,-50.21,104.0
1.0,5.0,1.0,-1.91,220.0
1.0,5.0,4.0,50.21,150.0
1.0,5.0,1.0,13.49,222.0
-1.0,5.0,2.0,-1.91,314.0
-1.0,5.0,3.0,1.91,176.0
1.0,5.0,2.0,-1.91,222.0
1.0,5.0,2.0,-1.91,228.0
1.0,5.0,4.0,1.91,260.0
1.0,5.0,6.0,50.21,134.0
1.0,5.0,2.0,-50.21,140.0
1.0,5.0,2.0,-1.91,214.0
1.0,5.0,3.0,-13.49,214.0
-1.0,5.0,1.0,-1.91,264.0
-1.0,5.0,2.0,-1.91,312.0
1.0,5.0,2.0,13.49,182.0
1.0,5.0,3.0,1.91,376.0
1.0,5.0,3.0,13.49,296.0
-1.0,5.0,2.0,1.91,382.0
1.0,5.0,1.0,-13.49,184.0
-1.0,5.0,1.0,1.91,328.0
1.0,5.0,2.0,13.49,194.0
1.0,5.0,1.0,1.91,222.0
1.0,5.0,3.0,-50.21,152.0
1.0,5.0,1.0,-1.91,322.0
1.0,5.0,2.0,1.91,314.0
1.0,5.0,2.0,50.21,156.0
1.0,5.0,5.0,50.21,146.0
1.0,5.0,4.0,-13.49,164.0
1.0,5.0,4.0,50.21,182.0
1.0,5.0,2.0,50.21,88.0
-1.0,5.0,3.0,-1.91,264.0
1.0,5.0,1.0,13.49,158.0
1.0,5.0,2.0,-13.49,226.0
-1.0,5.0,3.0,-1.91,400.0
1.0,5.0,3.0,13.49,280.0
1.0,5.0,2.0,13.49,254.0
1.0,5.0,3.0,50.21,124.0
-1.0,5.0,2.0,1.91,462.0
1.0,5.0,3.0,-50.21,160.0
-1.0,5.0,1.0,13.49,352.0
1.0,5.0,3.0,50.21,132.0
1.0,5.0,1.0,1.91,418.0
1.0,5.0,3.0,13.49,242.0
1.0,5.0,5.0,1.91,272.0
-1.0,5.0,3.0,-1.91,252.0
1.0,5.0,0.0,1.91,326.0
1.0,5.0,2.0,-13.49,334.0
-1.0,5.0,1.0,1.91,256.0
1.0,5.0,5.0,-50.21,88.0
1.0,5.0,3.0,-13.49,276.0
1.0,5.0,6.0,-50.21,140.0
1.0,5.0,3.0,-50.21,92.0
1.0,5.0,1.0,13.49,308.0
1.0,5.0,2.0,1.91,270.0
1.0,5.0,4.0,-1.91,180.0
1.0,5.0,4.0,50.21,120.0
1.0,5.0,3.0,-50.21,190.0
-1.0,5.0,2.0,-1.91,312.0
-1.0,5.0,2.0,-1.91,350.0
1.0,5.0,1.0,13.49,414.0
1.0,5.0,6.0,13.49,242.0
1.0,5.0,2.0,-13.49,330.0
-1.0,5.0,3.0,-1.91,186.0
-1.0,5.0,3.0,-1.91,220.0
-1.0,5.0,1.0,1.91,240.0
1.0,5.0,7.0,1.91,254.0
1.0,5.0,2.0,13.49,156.0
-1.0,5.0,2.0,-13.49,228.0
1.0,5.0,1.0,1.91,228.0
1.0,5.0,2.0,1.91,120.0
1.0,5.0,1.0,-13.49,344.0
1.0,5.0,3.0,-50.21,82.0
1.0,5.0,2.0,-1.91,132.0
1.0,5.0,3.0,50.21,116.0
-1.0,5.0,2.0,-1.91,354.0
-1.0,5.0,2.0,1.91,334.0
1.0,5.0,2.0,-13.49,262.0
1.0,5.0,4.0,13.49,230.0
1.0,5.0,1.0,-13.49,174.0
1.0,5.0,2.0,-1.91,144.0
1.0,5.0,2.0,1.91,206.0
1.0,5.0,2.0,13.49,140.0
1.0,5.0,3.0,50.21,136.0
1.0,5.0,2.0,1.91,336.0
1.0,5.0,2.0,-13.49,164.0
1.0,5.0,5.0,-13.49,242.0
1.0,5.0,2.0,-13.49,150.0
1.0,5.0,3.0,13.49,254.0
1.0,5.0,4.0,-13.49,356.0
1.0,5.0,2.0,13.49,320.0
-1.0,5.0,1.0,-13.49,358.0
1.0,5.0,5.0,50.21,148.0
-1.0,5.0,3.0,-1.91,296.0
1.0,5.0,1.0,-13.49,204.0
1.0,5.0,2.0,-13.49,174.0
1.0,5.0,1.0,1.91,306.0
1.0,5.0,2.0,-1.91,314.0
1.0,5.0,1.0,-1.91,286.0
1.0,5.0,2.0,13.49,250.0
-1.0,5.0,1.0,1.91,286.0
-1.0,5.0,2.0,1.91,242.0
1.0,5.0,5.0,50.21,170.0
-1.0,5.0,4.0,-1.91,198.0
1.0,5.0,3.0,13.49,236.0
1.0,5.0,4.0,13.49,176.0
-1.0,5.0,3.0,-1.91,254.0
1.0,5.0,3.0,1.91,224.0
1.0,5.0,6.0,-50.21,152.0
1.0,5.0,5.0,-50.21,174.0
1.0,5.0,2.0,-1.91,198.0
1.0,5.0,3.0,13.49,274.0
1.0,5.0,5.0,50.21,86.0
1.0,5.0,3.0,-50.21,168.0
1.0,5.0,1.0,1.91,360.0
1.0,5.0,1.0,-1.91,244.0
1.0,5.0,2.0,-50.21,82.0
1.0,5.0,7.0,-1.91,258.0
1.0,5.0,1.0,-13.49,308.0
1.0,5.0,1.0,13.49,276.0
1.0,5.0,4.0,-1.91,338.0
-1.0,5.0,3.0,-1.91,162.0
1.0,5.0,1.0,-13.49,272.0
1.0,5.0,2.0,-13.49,168.0
-1.0,5.0,2.0,1.91,150.0
-1.0,5.0,2.0,1.91,344.0
1.0,5.0,1.0,13.49,304.0
-1.0,5.0,1.0,-1.91,264.0
1.0,5.0,7.0,-50.21,146.0
1.0,5.0,3.0,-13.49,244.0
1.0,5.0,0.0,-13.49,214.0
1.0,5.0,3.0,13.49,198.0
1.0,5.0,3.0,1.91,246.0
-1.0,5.0,2.0,-1.91,174.0
-1.0,5.0,3.0,-13.49,208.0
1.0,5.0,3.0,50.21,116.0
-1.0,5.0,3.0,-1.91,266.0
1.0,5.0,2.0,13.49,218.0
1.0,5.0,3.0,1.91,188.0
1.0,5.0,5.0,-1.91,206.0
-1.0,5.0,2.0,13.49,336.0
1.0,5.0,1.0,13.49,278.0
-1.0,5.0,3.0,-1.91,272.0
1.0,5.0,1.0,13.49,178.0
1.0,5.0,4.0,13.49,144.0
-1.0,5.0,2.0,-1.91,332.0
-1.0,5.0,4.0,-1.91,296.0
1.0,5.0,3.0,1.91,248.0
1.0,5.0,3.0,50.21,166.0
1.0,5.0,1.0,1.91,272.0
1.0,5.0,1.0,-1.91,294.0
1.0,5.0,3.0,13.49,284.0
1.0,5.0,3.0,50.21,118.0
1.0,5.0,3.0,1.91,210.0
1.0,5.0,2.0,1.91,242.0
1.0,5.0,4.0,-13.49,298.0
1.0,5.0,4.0,-50.21,166.0
1.0,5.0,2.0,-13.49,222.0
1.0,5.0,3.0,-50.21,132.0
1.0,5.0,6.0,-50.21,80.0
1.0,5.0,3.0,50.21,164.0
-1.0,5.0,1.0,1.91,236.0
1.0,5.0,5.0,-50.21,164.0
1.0,5.0,3.0,-50.21,102.0
1.0,5.0,1.0,-13.49,210.0
1.0,5.0,1.0,-1.91,316.0
1.0,5.0,3.0,-13.49,310.0
1.0,5.0,5.0,-50.21,152.0
-1.0,5.0,3.0,1.91,210.0
1.0,5.0,1.0,-1.91,326.0
1.0,5.0,1.0,13.49,356.0
-1.0,5.0,1.0,-1.91,332.0
-1.0,5.0,1.0,-1.91,262.0
1.0,5.0,2.0,-50.21,112.0
1.0,5.0,3.0,-50.21,150.0
1.0,5.0,3.0,-50.21,86.0
1.0,5.0,1.0,1.91,230.0
1.0,5.0,2.0,-13.49,222.0
-1.0,5.0,4.0,13.49,260.0
-1.0,5.0,0.0,13.49,262.0
1.0,5.0,5.0,50.21,160.0
1.0,5.0,3.0,1.91,206.0
-1.0,5.0,1.0,-13.49,380.0
1.0,5.0,3.0,-13.49,196.0
-1.0,5.0,5.0,1.91,186.0
-1.0,5.0,3.0,13.49,242.0
1.0,5.0,3.0,-1.91,164.0
-1.0,5.0,3.0,-1.91,226.0
1.0,5.0,1.0,1.91,302.0
1.0,5.0,3.0,50.21,46.0
1.0,5.0,1.0,-13.49,282.0
1.0,5.0,6.0,1.91,302.0
1.0,5.0,1.0,1.91,288.0
-1.0,5.0,1.0,-1.91,372.0
1.0,5.0,3.0,13.49,230.0
-1.0,5.0,2.0,-1.91,248.0
1.0,5.0,5.0,-13.49,284.0
-1.0,5.0,1.0,1.91,224.0
-1.0,5.0,2.0,1.91,302.0
1.0,5.0,2.0,-1.91,340.0
1.0,5.0,3.0,13.49,180.0
1.0,5.0,4.0,50.21,130.0
1.0,5.0,2.0,50.21,116.0
-1.0,5.0,2.0,-13.49,284.0
-1.0,5.0,2.0,-13.49,302.0
1.0,5.0,2.0,-50.21,176.0
-1.0,5.0,2.0,1.91,236.0
1.0,5.0,2.0,-13.49,254.0
-1.0,5.0,3.0,-1.91,272.0
1.0,5.0,7.0,13.49,222.0
1.0,5.0,3.0,1.91,304.0
1.0,5.0,1.0,-1.91,278.0
1.0,5.0,2.0,-13.49,236.0
1.0,5.0,3.0,-1.91,240.0
1.0,5.0,2.0,50.21,124.0
1.0,5.0,2.0,-13.49,256.0
1.0,5.0,1.0,-1.91,276.0
1.0,5.0,2.0,13.49,268.0
1.0,5.0,1.0,-50.21,150.0
1.0,5.0,2.0,1.91,270.0
1.0,5.0,4.0,50.21,96.0
1.0,5.0,1.0,-13.49,246.0
1.0,5.0,1.0,-13.49,192.0
-1.0,5.0,1.0,1.91,330.0
1.0,5.0,3.0,50.21,126.0
1.0,5.0,3.0,1.91,204.0
1.0,5.0,3.0,13.49,152.0
1.0,5.0,1.0,-13.49,270.0
1.0,5.0,3.0,13.49,184.0
-1.0,5.0,1.0,-1.91,334.0
1.0,5.0,1.0,-1.91,348.0
1.0,5.0,5.0,-13.49,300.0
1.0,5.0,1.0,13.49,332.0
-1.0,5.0,1.0,1.91,306.0
1.0,5.0,4.0,13.49,144.0
1.0,5.0,4.0,13.49,184.0
1.0,5.0,4.0,-50.21,156.0
1.0,5.0,2.0,50.21,154.0
-1.0,5.0,1.0,1.91,316.0
-1.0,5.0,1.0,-1.91,338.0
-1.0,5.0,1.0,-1.91,264.0
-1.0,5.0,3.0,1.91,440.0
-1.0,5.0,1.0,1.91,364.0
1.0,5.0,3.0,13.49,260.0
1.0,5.0,4.0,50.21,132.0
1.0,5.0,1.0,-13.49,270.0
-1.0,5.0,1.0,1.91,354.0
-1.0,5.0,1.0,1.91,310.0
1.0,5.0,3.0,-50.21,136.0
1.0,5.0,3.0,-13.49,274.0
1.0,5.0,2.0,-1.91,448.0
1.0,5.0,1.0,-1.91,184.0
1.0,5.0,1.0,-1.91,256.0
1.0,5.0,2.0,-13.49,230.0
-1.0,5.0,2.0,1.91,496.0
-1.0,5.0,2.0,1.91,246.0
1.0,5.0,2.0,-13.49,254.0
1.0,5.0,2.0,-1.91,244.0
1.0,5.0,3.0,50.21,92.0
1.0,5.0,2.0,13.49,196.0
1.0,5.0,4.0,-50.21,142.0
1.0,5.0,3.0,13.49,242.0
1.0,5.0,2.0,-13.49,282.0
1.0,5.0,2.0,-1.91,232.0
1.0,5.0,3.0,-13.49,196.0
1.0,5.0,1.0,-13.49,354.0
1.0,5.0,3.0,13.49,368.0
1.0,5.0,7.0,-50.21,130.0
1.0,5.0,7.0,-1.91,144.0
-1.0,5.0,2.0,1.91,292.0
1.0,5.0,2.0,-13.49,202.0
-1.0,5.0,4.0,1.91,228.0
1.0,5.0,2.0,1.91,246.0
1.0,5.0,3.0,1.91,418.0
1.0,5.0,2.0,-13.49,168.0
1.0,5.0,1.0,-1.91,390.0
1.0,5.0,1.0,13.49,296.0
1.0,5.0,3.0,-50.21,152.0
-1.0,5.0,1.0,1.91,240.0
1.0,5.0,3.0,-50.21,120.0
1.0,5.0,1.0,-1.91,192.0
1.0,5.0,6.0,50.21,164.0
1.0,5.0,1.0,13.49,238.0
1.0,5.0,3.0,1.91,168.0
-1.0,5.0,1.0,-13.49,442.0
-1.0,5.0,1.0,1.91,280.0
-1.0,5.0,2.0,13.49,410.0
1.0,5.0,3.0,-50.21,154.0
1.0,5.0,3.0,13.49,314.0
1.0,5.0,1.0,13.49,58.0
1.0,5.0,4.0,-13.49,224.0
1.0,5.0,4.0,50.21,168.0
1.0,5.0,3.0,1.91,234.0
1.0,5.0,0.0,13.49,300.0
1.0,5.0,1.0,1.91,340.0
-1.0,5.0,2.0,1.91,264.0
1.0,5.0,6.0,13.49,284.0
-1.0,5.0,5.0,-13.49,302.0
1.0,5.0,4.0,-50.21,214.0
1.0,5.0,2.0,-1.91,268.0
-1.0,5.0,3.0,1.91,252.0
-1.0,5.0,2.0,-13.49,222.0
1.0,5.0,2.0,1.91,308.0
1.0,5.0,2.0,1.91,340.0
1.0,5.0,4.0,13.49,116.0
1.0,5.0,3.0,13.49,154.0
-1.0,5.0,2.0,-1.91,342.0
1.0,5.0,2.0,-1.91,388.0
1.0,5.0,2.0,-1.91,340.0
1.0,5.0,1.0,-1.91,228.0
1.0,5.0,2.0,-1.91,264.0
1.0,5.0,2.0,50.21,176.0
-1.0,5.0,3.0,-1.91,332.0
1.0,5.0,4.0,1.91,256.0
1.0,5.0,4.0,-50.21,156.0
1.0,5.0,2.0,-13.49,170.0
1.0,5.0,1.0,13.49,350.0
-1.0,5.0,2.0,-1.91,302.0
1.0,5.0,5.0,-13.49,180.0
1.0,5.0,3.0,-1.91,218.0
1.0,5.0,5.0,-13.49,202.0
1.0,5.0,3.0,-13.49,114.0
-1.0,5.0,2.0,1.91,422.0
1.0,5.0,5.0,50.21,186.0
1.0,5.0,3.0,50.21,128.0
1.0,5.0,4.0,-50.21,148.0
1.0,5.0,3.0,13.49,274.0
-1.0,5.0,1.0,-13.49,354.0
1.0,5.0,4.0,50.21,142.0
-1.0,5.0,2.0,-1.91,162.0
1.0,5.0,3.0,-13.49,270.0
1.0,5.0,3.0,50.21,134.0
1.0,5.0,3.0,13.49,222.0
1.0,5.0,4.0,50.21,90.0
1.0,5.0,3.0,1.91,180.0
1.0,5.0,4.0,13.49,208.0
1.0,5.0,2.0,13.49,234.0
-1.0,5.0,2.0,-1.91,236.0
1.0,5.0,2.0,-13.49,276.0
1.0,5.0,2.0,13.49,172.0
1.0,5.0,3.0,1.91,186.0
-1.0,5.0,1.0,-1.91,404.0
1.0,5.0,4.0,50.21,108.0
1.0,5.0,2.0,50.21,134.0
1.0,5.0,4.0,-50.21,130.0
1.0,5.0,1.0,-1.91,362.0
1.0,5.0,4.0,-50.21,114.0
1.0,5.0,2.0,13.49,290.0
1.0,5.0,4.0,-1.91,378.0
1.0,5.0,3.0,13.49,396.0
1.0,5.0,4.0,-13.49,292.0
1.0,5.0,3.0,-13.49,328.0
1.0,5.0,1.0,-13.49,308.0
-1.0,5.0,3.0,1.91,306.0
-1.0,5.0,3.0,1.91,340.0
1.0,5.0,5.0,50.21,132.0
1.0,5.0,3.0,50.21,76.0
1.0,5.0,4.0,13.49,154.0
1.0,5.0,2.0,1.91,288.0
1.0,5.0,4.0,13.49,216.0
-1.0,5.0,4.0,-1.91,150.0
-1.0,5.0,2.0,-1.91,304.0
1.0,5.0,8.0,-13.49,300.0
-1.0,5.0,3.0,13.49,274.0
1.0,5.0,1.0,1.91,338.0
1.0,5.0,2.0,-50.21,96.0
-1.0,5.0,2.0,1.91,292.0
1.0,5.0,2.0,50.21,56.0
-1.0,5.0,5.0,-1.91,214.0
1.0,5.0,6.0,1.91,178.0
1.0,5.0,3.0,1.91,304.0
1.0,5.0,2.0,-50.21,146.0
1.0,5.0,1.0,-13.49,284.0
-1.0,5.0,3.0,13.49,170.0
1.0,5.0,2.0,13.49,154.0
1.0,5.0,4.0,50.21,90.0
1.0,5.0,6.0,-13.49,290.0
1.0,5.0,1.0,13.49,218.0
1.0,5.0,2.0,13.49,192.0
1.0,5.0,1.0,-1.91,322.0
1.0,5.0,3.0,-1.91,176.0
1.0,5.0,3.0,50.21,160.0
-1.0,5.0,3.0,1.91,340.0
1.0,5.0,4.0,-50.21,140.0
1.0,5.0,2.0,-13.49,226.0
1.0,5.0,2.0,-13.49,220.0
1.0,5.0,1.0,1.91,280.0
1.0,5.0,4.0,-50.21,124.0
1.0,5.0,2.0,-1.91,296.0
-1.0,5.0,5.0,1.91,200.0
1.0,5.0,3.0,1.91,170.0
1.0,5.0,3.0,-13.49,300.0
1.0,5.0,1.0,-50.21,114.0
1.0,5.0,4.0,-13.49,310.0
1.0,5.0,2.0,-1.91,86.0
1.0,5.0,3.0,50.21,126.0
1.0,5.0,3.0,1.91,370.0
1.0,5.0,3.0,-13.49,152.0
1.0,5.0,1.0,13.49,236.0
-1.0,5.0,2.0,-1.91,298.0
1.0,5.0,2.0,1.91,316.0
1.0,5.0,1.0,-13.49,252.0
-1.0,5.0,2.0,-1.91,270.0
1.0,5.0,4.0,50.21,174.0
1.0,5.0,1.0,1.91,146.0
1.0,5.0,2.0,13.49,238.0
-1.0,5.0,1.0,-1.91,384.0
-1.0,5.0,1.0,-1.91,232.0
1.0,5.0,1.0,13.49,328.0
1.0,5.0,2.0,50.21,60.0
1.0,5.0,6.0,-13.49,326.0
-1.0,5.0,1.0,1.91,276.0
1.0,5.0,5.0,13.49,166.0
-1.0,5.0,2.0,-1.91,250.0
1.0,5.0,1.0,-13.49,290.0
1.0,5.0,3.0,-1.91,252.0
1.0,5.0,5.0,-50.21,130.0
