Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Acc,PreviousTrialR,PreviousTrialCoh
5,3,2,113,-0.5,0.567064,1,1.0,1.0,-0.8
5,3,2,114,-0.8,0.55129,1,1.0,1.0,-0.5
5,3,2,115,0.2,0.527752,1,-1.0,1.0,-0.8
5,3,2,116,-1.6,0.409818,1,1.0,-1.0,0.2
5,3,2,117,-0.5,0.536529,1,1.0,1.0,-1.6
5,3,2,118,-0.5,0.465909,1,1.0,1.0,-0.5
5,3,2,119,0.5,0.79824,0,1.0,1.0,-0.5
5,3,2,120,-0.2,0.541328,1,1.0,1.0,0.5
5,3,2,121,0.2,1.102778,1,-1.0,1.0,-0.2
5,3,2,122,0.2,0.585552,1,-1.0,-1.0,0.2
5,3,2,123,0.5,0.864952,1,-1.0,-1.0,0.2
5,3,2,124,-0.8,0.509071,1,1.0,-1.0,0.5
5,3,2,125,1.6,0.663779,0,1.0,1.0,-0.8
5,3,2,126,0.5,0.652603,0,1.0,1.0,1.6
5,3,2,127,-1.6,0.473294,1,1.0,1.0,0.5
5,3,2,128,-0.2,0.645345,1,1.0,1.0,-1.6
5,1,3,1,-0.5,0.702232,1,1.0,0.0,-100.0
5,1,3,2,0.8,0.61199,0,1.0,1.0,-0.5
5,1,3,3,1.6,0.620583,0,1.0,1.0,0.8
5,1,3,4,-0.2,0.589875,1,1.0,1.0,1.6
5,1,3,5,-0.8,0.599971,1,1.0,1.0,-0.2
5,1,3,6,-0.5,0.744739,1,1.0,1.0,-0.8
5,1,3,7,-0.2,0.797333,1,1.0,1.0,-0.5
5,1,3,8,0.2,0.671327,1,-1.0,1.0,-0.2
5,1,3,9,-0.5,0.573433,1,1.0,-1.0,0.2
5,1,3,10,0.2,0.696544,0,1.0,1.0,-0.5
5,1,3,11,0.5,0.773291,1,-1.0,1.0,0.2
5,1,3,12,-0.5,0.671883,1,1.0,-1.0,0.5
5,1,3,13,-0.8,0.702908,1,1.0,1.0,-0.5
5,1,3,14,-0.5,0.700226,1,1.0,1.0,-0.8
5,1,3,15,-0.2,0.873812,0,-1.0,1.0,-0.5
5,1,3,16,-0.2,0.776517,0,-1.0,-1.0,-0.2
5,1,3,17,0.2,0.691444,0,1.0,-1.0,-0.2
5,1,3,18,-0.8,0.593176,1,1.0,1.0,0.2
5,1,3,19,-0.5,0.53038,1,1.0,1.0,-0.8
5,1,3,20,0.5,0.854967,1,-1.0,1.0,-0.5
5,1,3,21,-1.6,0.542997,1,1.0,-1.0,0.5
5,1,3,22,0.8,0.882147,1,-1.0,1.0,-1.6
5,1,3,23,0.5,0.569097,1,-1.0,-1.0,0.8
5,1,3,24,-0.2,0.57205,1,1.0,-1.0,0.5
5,1,3,25,0.2,0.757443,0,1.0,1.0,-0.2
5,1,3,26,-0.5,0.912913,1,1.0,1.0,0.2
5,1,3,27,-0.2,0.934239,0,-1.0,1.0,-0.5
5,1,3,28,1.6,0.659262,0,1.0,-1.0,-0.2
5,1,3,29,0.2,0.634115,1,-1.0,1.0,1.6
5,1,3,30,0.2,0.810225,0,1.0,-1.0,0.2
5,1,3,31,-0.5,0.723275,1,1.0,1.0,0.2
5,1,3,32,-0.2,0.887889,1,1.0,1.0,-0.5
5,1,3,33,0.2,0.613911,1,-1.0,1.0,-0.2
5,1,3,34,0.2,0.535379,1,-1.0,-1.0,0.2
5,1,3,35,-0.2,0.834973,0,-1.0,-1.0,0.2
5,1,3,36,-0.2,0.954904,1,1.0,-1.0,-0.2
5,1,3,37,1.6,0.557741,0,1.0,1.0,-0.2
5,1,3,38,-1.6,0.521388,1,1.0,1.0,1.6
5,1,3,39,0.8,0.677718,1,-1.0,1.0,-1.6
5,1,3,40,0.8,0.708549,1,-1.0,-1.0,0.8
5,1,3,41,0.5,0.593848,1,-1.0,-1.0,0.8
5,1,3,42,-0.8,0.660388,1,1.0,-1.0,0.5
5,1,3,43,-0.5,0.651259,1,1.0,1.0,-0.8
5,1,3,44,-0.2,0.570704,1,1.0,1.0,-0.5
5,1,3,45,0.5,0.661297,1,-1.0,1.0,-0.2
5,1,3,46,-0.8,0.549228,1,1.0,-1.0,0.5
5,1,3,47,0.5,0.816394,1,-1.0,1.0,-0.8
5,1,3,48,-0.8,0.560232,1,1.0,-1.0,0.5
5,1,3,49,0.2,0.596028,1,-1.0,1.0,-0.8
5,1,3,50,0.2,0.574119,1,-1.0,-1.0,0.2
5,1,3,51,0.5,0.624112,1,-1.0,-1.0,0.2
5,1,3,52,0.5,0.608559,1,-1.0,-1.0,0.5
5,1,3,53,0.8,0.618076,0,1.0,-1.0,0.5
5,1,3,54,0.8,0.778661,1,-1.0,1.0,0.8
5,1,3,55,-0.2,0.493399,1,1.0,-1.0,0.8
5,1,3,56,0.5,0.755317,1,-1.0,1.0,-0.2
5,1,3,57,-0.5,0.535214,1,1.0,-1.0,0.5
5,1,3,58,-1.6,0.419045,1,1.0,1.0,-0.5
5,1,3,59,0.5,0.515085,1,-1.0,1.0,-1.6
5,1,3,60,0.2,0.488278,1,-1.0,-1.0,0.5
5,1,3,61,-0.2,0.454435,1,1.0,-1.0,0.2
5,1,3,62,0.8,0.478481,1,-1.0,1.0,-0.2
5,1,3,63,0.2,0.580596,1,-1.0,-1.0,0.8
5,1,3,64,0.2,0.78324,0,1.0,-1.0,0.2
5,1,3,65,0.8,0.561529,0,1.0,1.0,0.2
5,1,3,66,0.5,0.50858,1,-1.0,1.0,0.8
5,1,3,67,0.2,0.674433,0,1.0,-1.0,0.5
5,1,3,68,-0.5,0.873655,1,1.0,1.0,0.2
5,1,3,69,-0.5,0.576165,1,1.0,1.0,-0.5
5,1,3,70,0.8,0.762202,0,1.0,1.0,-0.5
5,1,3,71,-1.6,0.605735,1,1.0,1.0,0.8
5,1,3,72,0.2,0.775679,1,-1.0,1.0,-1.6
5,1,3,73,-0.5,0.578387,1,1.0,-1.0,0.2
5,1,3,74,1.6,0.644725,0,1.0,1.0,-0.5
5,1,3,75,0.5,0.971995,0,1.0,1.0,1.6
5,1,3,76,0.2,0.582702,1,-1.0,1.0,0.5
5,1,3,77,-0.2,0.888495,1,1.0,-1.0,0.2
5,1,3,78,-1.6,0.502381,1,1.0,1.0,-0.2
5,1,3,79,0.5,0.643895,0,1.0,1.0,-1.6
5,1,3,80,-1.6,0.491965,1,1.0,1.0,0.5
5,1,3,81,-0.8,0.521911,1,1.0,1.0,-1.6
5,1,3,82,0.2,0.622721,1,-1.0,1.0,-0.8
5,1,3,83,-0.8,0.503587,1,1.0,-1.0,0.2
5,1,3,84,0.5,0.404478,1,-1.0,1.0,-0.8
5,1,3,85,0.5,0.454419,1,-1.0,-1.0,0.5
5,1,3,86,0.5,0.493436,0,1.0,-1.0,0.5
5,1,3,87,-0.5,0.403421,1,1.0,1.0,0.5
5,1,3,88,0.2,0.372805,0,1.0,1.0,-0.5
5,1,3,89,0.2,0.407726,0,1.0,1.0,0.2
5,1,3,90,1.6,0.368924,1,-1.0,1.0,0.2
5,1,3,91,0.2,0.539791,1,-1.0,-1.0,1.6
5,1,3,92,0.5,0.375215,0,1.0,-1.0,0.2
5,1,3,93,-0.2,0.850219,0,-1.0,1.0,0.5
5,1,3,94,-0.2,0.537129,0,-1.0,-1.0,-0.2
5,1,3,95,0.5,0.613507,0,1.0,-1.0,-0.2
5,1,3,96,-0.8,0.518741,1,1.0,1.0,0.5
5,1,3,97,-0.8,0.435384,1,1.0,1.0,-0.8
5,1,3,98,-0.5,0.483256,1,1.0,1.0,-0.8
5,1,3,99,-0.2,0.417576,0,-1.0,1.0,-0.5
5,1,3,100,0.8,0.546849,0,1.0,-1.0,-0.2
5,1,3,101,0.5,0.702793,0,1.0,1.0,0.8
5,1,3,102,-0.8,0.491633,1,1.0,1.0,0.5
5,1,3,103,-0.2,0.42636,1,1.0,1.0,-0.8
5,1,3,104,0.2,0.490535,1,-1.0,1.0,-0.2
5,1,3,105,-0.2,0.504178,1,1.0,-1.0,0.2
5,1,3,106,0.2,0.453122,1,-1.0,1.0,-0.2
5,1,3,107,0.2,0.524691,1,-1.0,-1.0,0.2
5,1,3,108,-0.5,0.473266,1,1.0,-1.0,0.2
5,1,3,109,-0.2,0.408663,1,1.0,1.0,-0.5
5,1,3,110,-1.6,0.369156,1,1.0,1.0,-0.2
5,1,3,111,1.6,0.443771,0,1.0,1.0,-1.6
5,1,3,112,-0.5,0.443779,1,1.0,1.0,1.6
5,1,3,113,-0.8,0.507597,1,1.0,1.0,-0.5
5,1,3,114,-0.2,0.56907,1,1.0,1.0,-0.8
5,1,3,115,-0.5,0.396105,1,1.0,1.0,-0.2
5,1,3,116,-0.2,0.398336,1,1.0,1.0,-0.5
5,1,3,117,-0.2,0.400096,1,1.0,1.0,-0.2
5,1,3,118,1.6,0.385343,0,1.0,1.0,-0.2
5,1,3,119,0.8,0.32336,1,-1.0,1.0,1.6
5,1,3,120,-1.6,0.4799,1,1.0,-1.0,0.8
5,1,3,121,0.5,0.63128,0,1.0,1.0,-1.6
5,1,3,122,-0.5,0.84754,0,-1.0,1.0,0.5
5,1,3,123,-0.2,0.687997,1,1.0,-1.0,-0.5
5,1,3,124,0.2,0.454348,1,-1.0,1.0,-0.2
5,1,3,125,0.8,0.549399,0,1.0,-1.0,0.2
5,1,3,126,-0.2,0.368608,1,1.0,1.0,0.8
5,1,3,127,1.6,0.619262,0,1.0,1.0,-0.2
5,1,3,128,-0.5,0.539921,1,1.0,1.0,1.6
5,2,3,1,0.2,0.846718,0,1.0,0.0,-100.0
5,2,3,2,0.8,0.803359,1,-1.0,1.0,0.2
5,2,3,3,-0.2,0.441938,1,1.0,-1.0,0.8
5,2,3,4,0.8,0.647259,0,1.0,1.0,-0.2
5,2,3,5,-1.6,0.468508,1,1.0,1.0,0.8
5,2,3,6,0.2,0.728753,0,1.0,1.0,-1.6
5,2,3,7,0.5,0.56284,0,1.0,1.0,0.2
5,2,3,8,-0.5,0.403422,1,1.0,1.0,0.5
5,2,3,9,0.8,0.52232,0,1.0,1.0,-0.5
5,2,3,10,0.5,0.676274,0,1.0,1.0,0.8
5,2,3,11,0.5,0.504406,0,1.0,1.0,0.5
5,2,3,12,-0.2,0.451305,1,1.0,1.0,0.5
5,2,3,13,0.5,0.503818,0,1.0,1.0,-0.2
5,2,3,14,-0.5,0.586558,1,1.0,1.0,0.5
5,2,3,15,-0.8,0.585878,1,1.0,1.0,-0.5
5,2,3,16,-0.5,0.505249,1,1.0,1.0,-0.8
5,2,3,17,-0.2,0.459956,1,1.0,1.0,-0.5
5,2,3,18,0.5,0.616921,1,-1.0,1.0,-0.2
5,2,3,19,-0.5,0.406638,1,1.0,-1.0,0.5
5,2,3,20,-0.2,0.541482,0,-1.0,1.0,-0.5
5,2,3,21,0.5,0.52702,1,-1.0,-1.0,-0.2
5,2,3,22,0.2,0.529023,1,-1.0,-1.0,0.5
5,2,3,23,1.6,0.507065,1,-1.0,-1.0,0.2
5,2,3,24,-0.8,0.429835,1,1.0,-1.0,1.6
5,2,3,25,0.5,0.731896,1,-1.0,1.0,-0.8
5,2,3,26,0.2,0.597404,1,-1.0,-1.0,0.5
5,2,3,27,-0.5,0.540595,1,1.0,-1.0,0.2
5,2,3,28,-0.2,0.622059,0,-1.0,1.0,-0.5
5,2,3,29,-0.5,0.499879,1,1.0,-1.0,-0.2
5,2,3,30,0.2,0.518669,1,-1.0,1.0,-0.5
5,2,3,31,0.5,0.456731,1,-1.0,-1.0,0.2
5,2,3,32,-0.8,0.517417,1,1.0,-1.0,0.5
5,2,3,33,0.5,0.927555,0,1.0,1.0,-0.8
5,2,3,34,0.5,0.697675,0,1.0,1.0,0.5
5,2,3,35,-0.5,0.709101,1,1.0,1.0,0.5
5,2,3,36,-0.2,0.567818,1,1.0,1.0,-0.5
5,2,3,37,-0.2,0.487928,1,1.0,1.0,-0.2
5,2,3,38,0.2,0.619423,0,1.0,1.0,-0.2
5,2,3,39,0.2,0.505305,1,-1.0,1.0,0.2
5,2,3,40,0.5,0.547893,0,1.0,-1.0,0.2
5,2,3,41,-0.5,0.781361,1,1.0,1.0,0.5
5,2,3,42,-0.2,0.621398,1,1.0,1.0,-0.5
5,2,3,43,0.8,0.571488,0,1.0,1.0,-0.2
5,2,3,44,-0.2,0.467718,1,1.0,1.0,0.8
5,2,3,45,0.5,0.655829,0,1.0,1.0,-0.2
5,2,3,46,-0.5,0.46839,1,1.0,1.0,0.5
5,2,3,47,0.2,0.600573,0,1.0,1.0,-0.5
5,2,3,48,0.2,0.855179,0,1.0,1.0,0.2
5,2,3,49,0.8,0.611985,0,1.0,1.0,0.2
5,2,3,50,-1.6,0.490687,1,1.0,1.0,0.8
5,2,3,51,-0.2,0.47011,1,1.0,1.0,-1.6
5,2,3,52,-0.2,0.658179,1,1.0,1.0,-0.2
5,2,3,53,-1.6,0.478943,1,1.0,1.0,-0.2
5,2,3,54,0.8,0.626765,1,-1.0,1.0,-1.6
5,2,3,55,0.5,0.473065,1,-1.0,-1.0,0.8
5,2,3,56,-0.2,0.42105,1,1.0,-1.0,0.5
5,2,3,57,0.5,0.707097,0,1.0,1.0,-0.2
5,2,3,58,-0.8,0.445608,1,1.0,1.0,0.5
5,2,3,59,0.2,0.555123,1,-1.0,1.0,-0.8
5,2,3,60,-0.5,0.555833,1,1.0,-1.0,0.2
5,2,3,61,-0.2,0.99662,1,1.0,1.0,-0.5
5,2,3,62,0.5,0.5398,1,-1.0,1.0,-0.2
5,2,3,63,-0.8,0.485508,1,1.0,-1.0,0.5
5,2,3,64,-0.5,0.42478,1,1.0,1.0,-0.8
5,2,3,65,-0.2,0.470702,1,1.0,1.0,-0.5
5,2,3,66,-0.5,0.41891,1,1.0,1.0,-0.2
5,2,3,67,0.5,0.697038,1,-1.0,1.0,-0.5
5,2,3,68,1.6,0.628395,0,1.0,-1.0,0.5
5,2,3,69,-0.8,0.530343,1,1.0,1.0,1.6
5,2,3,70,-0.5,0.700319,1,1.0,1.0,-0.8
5,2,3,71,0.2,0.559283,0,1.0,1.0,-0.5
5,2,3,72,-0.5,0.543783,1,1.0,1.0,0.2
5,2,3,73,1.6,0.441186,0,1.0,1.0,-0.5
5,2,3,74,1.6,0.486609,1,-1.0,1.0,1.6
5,2,3,75,0.2,0.554215,1,-1.0,-1.0,1.6
5,2,3,76,0.5,0.618665,0,1.0,-1.0,0.2
5,2,3,77,-0.2,0.800963,1,1.0,1.0,0.5
5,2,3,78,0.2,0.719696,0,1.0,1.0,-0.2
5,2,3,79,1.6,0.753784,0,1.0,1.0,0.2
5,2,3,80,-0.2,0.562234,1,1.0,1.0,1.6
5,2,3,81,0.8,0.931095,1,-1.0,1.0,-0.2
5,2,3,82,0.2,0.733243,1,-1.0,-1.0,0.8
5,2,3,83,-0.2,0.510691,1,1.0,-1.0,0.2
5,2,3,84,0.2,0.51324,1,-1.0,1.0,-0.2
5,2,3,85,0.8,0.91613,0,1.0,-1.0,0.2
5,2,3,86,-0.8,0.438105,1,1.0,1.0,0.8
5,2,3,88,1.6,0.490254,0,1.0,0.0,-0.5
5,2,3,89,-0.2,0.437518,1,1.0,1.0,1.6
5,2,3,90,0.2,0.611052,1,-1.0,1.0,-0.2
5,2,3,91,0.8,0.881756,0,1.0,-1.0,0.2
5,2,3,92,1.6,0.525309,0,1.0,1.0,0.8
5,2,3,93,0.2,0.855147,1,-1.0,1.0,1.6
5,2,3,94,-0.8,0.515918,1,1.0,-1.0,0.2
5,2,3,95,-1.6,0.469976,1,1.0,1.0,-0.8
5,2,3,96,0.2,0.706084,0,1.0,1.0,-1.6
5,2,3,97,-0.2,0.572731,1,1.0,1.0,0.2
5,2,3,98,0.8,0.732869,0,1.0,1.0,-0.2
5,2,3,99,0.2,0.638228,1,-1.0,1.0,0.8
5,2,3,100,0.2,0.691555,1,-1.0,-1.0,0.2
5,2,3,101,-0.2,0.615119,1,1.0,-1.0,0.2
5,2,3,102,-0.5,0.509087,1,1.0,1.0,-0.2
5,2,3,103,0.8,0.607746,0,1.0,1.0,-0.5
5,2,3,104,-0.2,0.414417,1,1.0,1.0,0.8
5,2,3,105,-1.6,0.573358,1,1.0,1.0,-0.2
5,2,3,106,0.2,0.701347,1,-1.0,1.0,-1.6
5,2,3,107,-0.2,0.487994,1,1.0,-1.0,0.2
5,2,3,108,-1.6,0.435287,1,1.0,1.0,-0.2
5,2,3,109,0.8,0.536733,0,1.0,1.0,-1.6
5,2,3,110,-0.5,0.626162,1,1.0,1.0,0.8
5,2,3,111,-0.8,0.816268,1,1.0,1.0,-0.5
5,2,3,112,-0.8,0.790398,1,1.0,1.0,-0.8
5,2,3,113,-0.5,0.581863,1,1.0,1.0,-0.8
5,2,3,114,-0.8,0.445813,1,1.0,1.0,-0.5
5,2,3,115,0.2,0.531188,1,-1.0,1.0,-0.8
5,2,3,116,-1.6,0.517083,1,1.0,-1.0,0.2
5,2,3,117,-0.5,0.599226,1,1.0,1.0,-1.6
5,2,3,118,-0.5,0.55003,1,1.0,1.0,-0.5
5,2,3,119,0.5,0.550819,0,1.0,1.0,-0.5
5,2,3,120,-0.2,0.83153,1,1.0,1.0,0.5
5,2,3,121,0.2,0.693654,1,-1.0,1.0,-0.2
5,2,3,122,0.2,0.609048,1,-1.0,-1.0,0.2
5,2,3,123,0.5,0.591781,1,-1.0,-1.0,0.2
5,2,3,124,-0.8,0.463113,1,1.0,-1.0,0.5
5,2,3,125,1.6,0.571921,0,1.0,1.0,-0.8
5,2,3,126,0.5,0.675824,1,-1.0,1.0,1.6
5,2,3,127,-1.6,0.415869,1,1.0,-1.0,0.5
5,2,3,128,-0.2,0.4699,1,1.0,1.0,-1.6
5,3,3,1,0.2,0.603586,1,-1.0,0.0,-100.0
5,3,3,2,-0.8,0.602188,1,1.0,-1.0,0.2
5,3,3,3,-0.2,0.8808,1,1.0,1.0,-0.8
5,3,3,4,-0.2,0.628966,1,1.0,1.0,-0.2
5,3,3,5,-0.2,0.56305,0,-1.0,1.0,-0.2
5,3,3,6,-0.2,0.523656,1,1.0,-1.0,-0.2
5,3,3,7,-0.2,0.605875,1,1.0,1.0,-0.2
5,3,3,8,0.5,0.668835,0,1.0,1.0,-0.2
5,3,3,9,-0.2,0.656667,1,1.0,1.0,0.5
5,3,3,10,0.2,0.48526,1,-1.0,1.0,-0.2
5,3,3,11,-0.2,0.536797,1,1.0,-1.0,0.2
5,3,3,13,0.8,0.735626,1,-1.0,0.0,0.2
5,3,3,14,0.2,0.784933,0,1.0,-1.0,0.8
5,3,3,15,0.8,0.5925,0,1.0,1.0,0.2
5,3,3,16,-0.5,0.527627,1,1.0,1.0,0.8
5,3,3,17,0.8,0.633792,0,1.0,1.0,-0.5
5,3,3,18,-0.8,0.423231,1,1.0,1.0,0.8
5,3,3,19,-0.2,1.053152,1,1.0,1.0,-0.8
5,3,3,20,-1.6,0.594,1,1.0,1.0,-0.2
5,3,3,21,0.5,0.585328,1,-1.0,1.0,-1.6
5,3,3,22,-0.5,0.640683,1,1.0,-1.0,0.5
5,3,3,23,-0.5,0.734173,1,1.0,1.0,-0.5
5,3,3,24,-0.5,0.567479,1,1.0,1.0,-0.5
5,3,3,25,0.2,0.951662,0,1.0,1.0,-0.5
5,3,3,26,-0.5,0.864208,1,1.0,1.0,0.2
5,3,3,27,-0.2,0.413405,1,1.0,1.0,-0.5
5,3,3,28,0.5,0.451883,1,-1.0,1.0,-0.2
5,3,3,29,-0.2,0.528483,1,1.0,-1.0,0.5
5,3,3,30,0.8,0.546363,1,-1.0,1.0,-0.2
5,3,3,31,-1.6,0.539861,1,1.0,-1.0,0.8
5,3,3,32,-0.2,0.445556,1,1.0,1.0,-1.6
5,3,3,33,0.2,0.442879,1,-1.0,1.0,-0.2
5,3,3,34,0.2,0.672057,1,-1.0,-1.0,0.2
5,3,3,35,0.5,0.508204,1,-1.0,-1.0,0.2
5,3,3,36,-0.8,0.590947,1,1.0,-1.0,0.5
5,3,3,37,-0.2,0.838402,1,1.0,1.0,-0.8
5,3,3,38,-1.6,0.499684,1,1.0,1.0,-0.2
5,3,3,39,1.6,0.646605,0,1.0,1.0,-1.6
5,3,3,40,0.5,0.851827,0,1.0,1.0,1.6
5,3,3,41,0.5,0.61694,0,1.0,1.0,0.5
5,3,3,42,-0.8,0.550617,1,1.0,1.0,0.5
5,3,3,43,-0.2,0.983532,1,1.0,1.0,-0.8
5,3,3,44,-0.8,0.66282,1,1.0,1.0,-0.2
5,3,3,45,-0.2,0.923523,1,1.0,1.0,-0.8
5,3,3,46,0.5,0.581566,0,1.0,1.0,-0.2
5,3,3,47,0.2,0.645678,1,-1.0,1.0,0.5
5,3,3,48,0.2,0.731267,1,-1.0,-1.0,0.2
5,3,3,49,0.2,0.461051,1,-1.0,-1.0,0.2
5,3,3,50,0.2,0.649929,1,-1.0,-1.0,0.2
5,3,3,51,0.5,0.614641,1,-1.0,-1.0,0.2
5,3,3,52,0.2,0.501284,1,-1.0,-1.0,0.5
5,3,3,53,-0.5,0.616088,1,1.0,-1.0,0.2
5,3,3,54,0.2,0.557959,1,-1.0,1.0,-0.5
5,3,3,55,-0.5,0.654689,1,1.0,-1.0,0.2
5,3,3,56,0.8,0.563529,1,-1.0,1.0,-0.5
5,3,3,57,-0.8,0.716416,1,1.0,-1.0,0.8
5,3,3,58,-0.2,0.454204,1,1.0,1.0,-0.8
5,3,3,59,0.2,0.546933,1,-1.0,1.0,-0.2
5,3,3,60,-0.2,0.46838,1,1.0,-1.0,0.2
5,3,3,61,0.5,0.784464,0,1.0,1.0,-0.2
5,3,3,62,0.2,0.727826,1,-1.0,1.0,0.5
5,3,3,63,-0.5,0.545906,1,1.0,-1.0,0.2
5,3,3,64,0.2,0.555273,1,-1.0,1.0,-0.5
5,3,3,65,-0.8,0.524195,1,1.0,-1.0,0.2
5,3,3,66,0.2,0.438139,1,-1.0,1.0,-0.8
5,3,3,67,0.2,0.531387,1,-1.0,-1.0,0.2
5,3,3,68,-0.5,0.485543,1,1.0,-1.0,0.2
5,3,3,69,-0.5,0.456973,1,1.0,1.0,-0.5
5,3,3,70,-0.5,0.53376,1,1.0,1.0,-0.5
5,3,3,71,-0.8,0.575174,1,1.0,1.0,-0.5
5,3,3,72,-0.5,0.527237,1,1.0,1.0,-0.8
5,3,3,73,1.6,0.593214,0,1.0,1.0,-0.5
5,3,3,74,-1.6,0.552511,1,1.0,1.0,1.6
5,3,3,75,1.6,0.937324,1,-1.0,1.0,-1.6
5,3,3,76,-1.6,0.434782,1,1.0,-1.0,1.6
5,3,3,77,1.6,0.528108,0,1.0,1.0,-1.6
5,3,3,78,-0.2,0.810131,1,1.0,1.0,1.6
5,3,3,79,0.2,0.480977,1,-1.0,1.0,-0.2
5,3,3,80,0.8,0.749071,0,1.0,-1.0,0.2
5,3,3,81,0.8,0.49366,1,-1.0,1.0,0.8
5,3,3,82,-0.5,0.55312,1,1.0,-1.0,0.8
5,3,3,83,0.2,0.761687,1,-1.0,1.0,-0.5
5,3,3,84,1.6,0.706723,0,1.0,-1.0,0.2
5,3,3,85,1.6,0.725996,0,1.0,1.0,1.6
5,3,3,86,-0.8,0.535441,1,1.0,1.0,1.6
5,3,3,87,-0.5,0.472839,1,1.0,1.0,-0.8
5,3,3,88,0.5,0.853157,1,-1.0,1.0,-0.5
5,3,3,89,-1.6,0.457775,1,1.0,-1.0,0.5
5,3,3,90,-1.6,0.486292,1,1.0,1.0,-1.6
5,3,3,91,-0.2,0.761536,1,1.0,1.0,-1.6
5,3,3,92,0.5,0.682432,1,-1.0,1.0,-0.2
5,3,3,93,1.6,0.525853,0,1.0,-1.0,0.5
5,3,3,94,-1.6,0.415779,1,1.0,1.0,1.6
5,3,3,95,0.2,0.573837,1,-1.0,1.0,-1.6
5,3,3,96,0.5,0.437972,1,-1.0,-1.0,0.2
5,3,3,97,0.8,0.491282,0,1.0,-1.0,0.5
5,3,3,98,0.5,0.366845,1,-1.0,1.0,0.8
5,3,3,99,0.8,0.718788,0,1.0,-1.0,0.5
5,3,3,100,0.5,0.496925,0,1.0,1.0,0.8
5,3,3,101,-0.8,0.460115,1,1.0,1.0,0.5
5,3,3,102,-0.2,0.472864,1,1.0,1.0,-0.8
5,3,3,103,-0.5,0.485046,1,1.0,1.0,-0.2
5,3,3,104,0.5,0.720287,0,1.0,1.0,-0.5
5,3,3,105,0.8,0.426526,1,-1.0,1.0,0.5
5,3,3,106,-0.5,0.504412,1,1.0,-1.0,0.8
5,3,3,107,0.8,0.443343,0,1.0,1.0,-0.5
5,3,3,108,-0.2,0.480511,1,1.0,1.0,0.8
5,3,3,110,-0.5,1.00469,0,-1.0,0.0,-0.2
5,3,3,111,0.8,0.73942,1,-1.0,-1.0,-0.5
5,3,3,112,0.5,0.500739,0,1.0,-1.0,0.8
5,3,3,113,-0.2,0.423505,1,1.0,1.0,0.5
5,3,3,114,0.2,1.061791,1,-1.0,1.0,-0.2
5,3,3,115,1.6,0.554648,0,1.0,-1.0,0.2
5,3,3,116,-0.5,0.418967,1,1.0,1.0,1.6
5,3,3,117,-0.5,0.601173,1,1.0,1.0,-0.5
5,3,3,118,0.2,0.663959,0,1.0,1.0,-0.5
5,3,3,119,0.5,1.06064,0,1.0,1.0,0.2
5,3,3,120,0.5,0.849423,0,1.0,1.0,0.5
5,3,3,121,-0.2,0.622182,0,-1.0,1.0,0.5
5,3,3,122,-0.8,0.548282,1,1.0,-1.0,-0.2
5,3,3,123,-0.8,0.901509,1,1.0,1.0,-0.8
5,3,3,124,-0.2,0.648273,1,1.0,1.0,-0.8
5,3,3,125,0.5,0.517708,1,-1.0,1.0,-0.2
5,3,3,126,-0.5,0.511864,1,1.0,-1.0,0.5
5,3,3,127,0.5,0.610671,0,1.0,1.0,-0.5
5,3,3,128,0.2,0.481217,1,-1.0,1.0,0.5
6,2,1,1,0.5,0.74914,0,1.0,0.0,-100.0
6,2,1,2,-0.2,0.661405,1,1.0,1.0,0.5
6,2,1,3,0.2,0.642087,1,-1.0,1.0,-0.2
6,2,1,6,0.2,0.708419,1,-1.0,0.0,0.2
6,2,1,7,0.2,0.527112,1,-1.0,-1.0,0.2
6,2,1,8,-0.2,0.560968,1,1.0,-1.0,0.2
6,2,1,9,0.8,0.609785,1,-1.0,1.0,-0.2
6,2,1,10,-0.2,0.512796,0,-1.0,-1.0,0.8
6,2,1,11,0.8,0.539304,0,1.0,-1.0,-0.2
6,2,1,12,0.2,0.500733,1,-1.0,1.0,0.8
6,2,1,13,-0.5,0.543241,1,1.0,-1.0,0.2
6,2,1,14,0.5,0.448854,0,1.0,1.0,-0.5
6,2,1,15,-0.8,0.573603,1,1.0,1.0,0.5
6,2,1,16,-0.8,0.57371,0,-1.0,1.0,-0.8
6,2,1,17,1.6,0.45359,0,1.0,-1.0,-0.8
6,2,1,18,0.2,0.474346,0,1.0,1.0,1.6
6,2,1,19,0.5,0.470412,0,1.0,1.0,0.2
6,2,1,20,-0.8,0.362259,1,1.0,1.0,0.5
6,2,1,21,-0.2,0.467215,0,-1.0,1.0,-0.8
6,2,1,22,-0.2,0.42331,0,-1.0,-1.0,-0.2
6,2,1,23,-0.8,0.477294,1,1.0,-1.0,-0.2
6,2,1,24,0.2,0.545335,0,1.0,1.0,-0.8
6,2,1,25,0.2,0.618841,1,-1.0,1.0,0.2
6,2,1,26,-0.5,0.481509,1,1.0,-1.0,0.2
6,2,1,27,-0.5,0.772828,1,1.0,1.0,-0.5
6,2,1,28,-0.5,0.493013,0,-1.0,1.0,-0.5
6,2,1,29,-0.8,0.456936,0,-1.0,-1.0,-0.5
6,2,1,30,-0.5,0.50105,0,-1.0,-1.0,-0.8
6,2,1,31,-0.5,0.463653,0,-1.0,-1.0,-0.5
6,2,1,32,-0.2,0.428393,1,1.0,-1.0,-0.5
